CIK,accession number,URL,company,ticker,description,form type,type,filed at
63075,0001752724-24-067335,https://www.sec.gov/Archives/edgar/data/63075/000175272424067335/edgar.htm,MFS SERIES TRUST IX (CIK 0000063075),,NPORT PART F,NPORT-P,NPORT-EX,2024-03-26
63075,0001752724-23-217525,https://www.sec.gov/Archives/edgar/data/63075/000175272423217525/edgar.htm,MFS SERIES TRUST IX (CIK 0000063075),,,NPORT-P,NPORT-EX,2023-09-26
63075,0001752724-23-068538,https://www.sec.gov/Archives/edgar/data/63075/000175272423068538/edgar.htm,MFS SERIES TRUST IX (CIK 0000063075),,PART F,NPORT-P,NPORT-EX,2023-03-28
63075,0001683863-23-008513,https://www.sec.gov/Archives/edgar/data/63075/000168386323008513/f37228d1.htm,MFS SERIES TRUST IX (CIK 0000063075),,MFS SERIES TRUST IX NCSRS,N-CSRS,N-CSRS,2023-12-21
63075,0001683863-23-005162,https://www.sec.gov/Archives/edgar/data/63075/000168386323005162/f25727d1.htm,MFS SERIES TRUST IX (CIK 0000063075),,MFS SERIES TRUST IX NCSR,N-CSR,N-CSR,2023-06-22
1615780,0001683168-23-002411,https://www.sec.gov/Archives/edgar/data/1615780/000168316823002411/teardroppers_i10k-123122.htm,"Teardroppers, Inc. (CIK 0001615780)",,FORM 10-K,10-K,10-K,2023-04-17
30305,0001308179-24-000122,https://www.sec.gov/Archives/edgar/data/30305/000130817924000122/ldco2024_def14a.htm,DUCOMMUN INC /DE/ (DCO) (CIK 0000030305),DCO,DUCOMMUN INC - DEF 14A,DEF 14A,DEF 14A,2024-03-13
30305,0001308179-23-000164,https://www.sec.gov/Archives/edgar/data/30305/000130817923000164/ldco2023_def14a.htm,DUCOMMUN INC /DE/ (DCO) (CIK 0000030305),DCO,DUCOMMUN INC - DEF 14A,DEF 14A,DEF 14A,2023-03-14
30305,0001193125-23-070169,https://www.sec.gov/Archives/edgar/data/30305/000119312523070169/d422479dars.pdf,DUCOMMUN INC /DE/ (DCO) (CIK 0000030305),DCO,ARS,ARS,ARS,2023-03-14
30305,0001193125-24-066864,https://www.sec.gov/Archives/edgar/data/30305/000119312524066864/d753204dars.pdf,DUCOMMUN INC /DE/ (DCO) (CIK 0000030305),DCO,ARS,ARS,ARS,2024-03-13
1702123,0001104659-23-037820,https://www.sec.gov/Archives/edgar/data/1702123/000110465923037820/crdl-20221231xex15d1.htm,Cardiol Therapeutics Inc. (CRDL) (CIK 0001702123),CRDL,EXHIBIT 15.1,20-F,EX-15.1,2023-03-29
1702123,0001104659-23-037820,https://www.sec.gov/Archives/edgar/data/1702123/000110465923037820/crdl-20221231x20f.htm,Cardiol Therapeutics Inc. (CRDL) (CIK 0001702123),CRDL,FORM 20F,20-F,20-F,2023-03-29
1702123,0001104659-24-041952,https://www.sec.gov/Archives/edgar/data/1702123/000110465924041952/crdl-20231231x20f.htm,Cardiol Therapeutics Inc. (CRDL) (CIK 0001702123),CRDL,FORM 20-F,20-F,20-F,2024-04-01
1853816,0001654954-23-008352,https://www.sec.gov/Archives/edgar/data/1853816/000165495423008352/drma_def14a.htm,"Dermata Therapeutics, Inc. (DRMA, DRMAW) (CIK 0001853816)",DRMA,DEF 14A,DEF 14A,DEF 14A,2023-06-23
1853816,0001654954-24-003656,https://www.sec.gov/Archives/edgar/data/1853816/000165495424003656/drma_def14a.htm,"Dermata Therapeutics, Inc. (DRMA, DRMAW) (CIK 0001853816)",DRMA,DEF 14A,DEF 14A,DEF 14A,2024-03-26
1853816,0001654954-24-002511,https://www.sec.gov/Archives/edgar/data/1853816/000165495424002511/drma_pre14a.htm,"Dermata Therapeutics, Inc. (DRMA, DRMAW) (CIK 0001853816)",DRMA,PRE 14A,PRE 14A,PRE 14A,2024-03-04
1853816,0001654954-23-001926,https://www.sec.gov/Archives/edgar/data/1853816/000165495423001926/drma_10k.htm,"Dermata Therapeutics, Inc. (DRMA, DRMAW) (CIK 0001853816)",DRMA,FORM 10-K,10-K,10-K,2023-02-21
948708,0000948708-23-000017,https://www.sec.gov/Archives/edgar/data/948708/000094870823000017/smsi2023proxydraft22823.htm,"SMITH MICRO SOFTWARE, INC. (SMSI) (CIK 0000948708)",SMSI,PRE 14A,PRE 14A,PRE 14A,2023-03-23
948708,0000948708-23-000019,https://www.sec.gov/Archives/edgar/data/948708/000094870823000019/smsi2023proxy-def.htm,"SMITH MICRO SOFTWARE, INC. (SMSI) (CIK 0000948708)",SMSI,DEF 14A,DEF 14A,DEF 14A,2023-04-27
948708,0000948708-24-000009,https://www.sec.gov/Archives/edgar/data/948708/000094870824000009/smsi-20231231.htm,"SMITH MICRO SOFTWARE, INC. (SMSI) (CIK 0000948708)",SMSI,10-K,10-K,10-K,2024-02-26
1326732,0001326732-24-000017,https://www.sec.gov/Archives/edgar/data/1326732/000132673224000017/xncr-20240423.htm,Xencor Inc (XNCR) (CIK 0001326732),XNCR,DEF 14A,DEF 14A,DEF 14A,2024-04-24
1326732,0001628280-23-013235,https://www.sec.gov/Archives/edgar/data/1326732/000162828023013235/xncr-20230426.htm,Xencor Inc (XNCR) (CIK 0001326732),XNCR,DEF 14A,DEF 14A,DEF 14A,2023-04-26
1162461,0001193125-23-130742,https://www.sec.gov/Archives/edgar/data/1162461/000119312523130742/d492883d10ka.htm,CUTERA INC (CUTR) (CIK 0001162461),CUTR,10-K/A,10-K/A,10-K/A,2023-05-01
1162461,0001193125-23-164572,https://www.sec.gov/Archives/edgar/data/1162461/000119312523164572/d424336dprec14a.htm,CUTERA INC (CUTR) (CIK 0001162461),CUTR,PREC14A,PREC14A,PREC14A,2023-06-09
1162461,0001193125-23-170580,https://www.sec.gov/Archives/edgar/data/1162461/000119312523170580/d424336ddefc14a.htm,CUTERA INC (CUTR) (CIK 0001162461),CUTR,DEFC14A,DEFC14A,DEFC14A,2023-06-21
860543,0001477932-23-002657,https://www.sec.gov/Archives/edgar/data/860543/000147793223002657/jksm_10k.htm,Jacksam Corp (JKSM) (CIK 0000860543),JKSM,FORM 10-K,10-K,10-K,2023-04-17
829901,0000930413-24-000890,https://www.sec.gov/Archives/edgar/data/829901/000093041324000890/c107582_ncsr.htm,LORD ABBETT GLOBAL FUND INC (CIK 0000829901),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2024-03-07
829901,0000930413-23-000940,https://www.sec.gov/Archives/edgar/data/829901/000093041323000940/c105257_ncsr.htm,LORD ABBETT GLOBAL FUND INC (CIK 0000829901),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-03-02
829901,0000930413-24-001418,https://www.sec.gov/Archives/edgar/data/829901/000093041324001418/c108432_485bpos-ixbrl.htm,LORD ABBETT GLOBAL FUND INC (CIK 0000829901),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-04-25
829901,0000930413-23-001492,https://www.sec.gov/Archives/edgar/data/829901/000093041323001492/c105825_485bpos-ixbrl.htm,LORD ABBETT GLOBAL FUND INC (CIK 0000829901),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-04-28
1662774,0001193125-23-102037,https://www.sec.gov/Archives/edgar/data/1662774/000119312523102037/d471617ddef14a.htm,"Quince Therapeutics, Inc. (QNCX) (CIK 0001662774)",QNCX,DEF 14A,DEF 14A,DEF 14A,2023-04-14
1662774,0001193125-24-110034,https://www.sec.gov/Archives/edgar/data/1662774/000119312524110034/d75541ddef14a.htm,"Quince Therapeutics, Inc. (QNCX) (CIK 0001662774)",QNCX,DEF 14A,DEF 14A,DEF 14A,2024-04-24
1662774,0001193125-23-090937,https://www.sec.gov/Archives/edgar/data/1662774/000119312523090937/d471617dpre14a.htm,"Quince Therapeutics, Inc. (QNCX) (CIK 0001662774)",QNCX,PRE 14A,PRE 14A,PRE 14A,2023-04-04
1662774,0001193125-24-093305,https://www.sec.gov/Archives/edgar/data/1662774/000119312524093305/d75541dpre14a.htm,"Quince Therapeutics, Inc. (QNCX) (CIK 0001662774)",QNCX,PRE 14A,PRE 14A,PRE 14A,2024-04-11
1979999,0001193125-23-243872,https://www.sec.gov/Archives/edgar/data/1979999/000119312523243872/d504115dpartiiandiii.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,PART II AND III,1-A/A,PART II AND III,2023-09-27
1979999,0001654954-23-008604,https://www.sec.gov/Archives/edgar/data/1979999/000165495423008604/pcgh_1a.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,1-A,1-A/A,PART II AND III,2023-06-30
1979999,0001654954-23-009458,https://www.sec.gov/Archives/edgar/data/1979999/000165495423009458/pcgh_1a.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,1-A/A,1-A/A,PART II AND III,2023-07-20
1979999,0001654954-23-010578,https://www.sec.gov/Archives/edgar/data/1979999/000165495423010578/pcgh_1a.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,1-A/A,1-A/A,PART II AND III,2023-08-11
1979999,0001193125-23-229880,https://www.sec.gov/Archives/edgar/data/1979999/000119312523229880/d504115dpartiiandiii.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,PART II AND III,1-A/A,PART II AND III,2023-09-07
1979999,0001193125-23-259302,https://www.sec.gov/Archives/edgar/data/1979999/000119312523259302/d504115dpartiiandiii.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,PART II AND III,1-A/A,PART II AND III,2023-10-19
1979999,0001193125-23-276296,https://www.sec.gov/Archives/edgar/data/1979999/000119312523276296/d504115dpartiiandiii.htm,Phoenix Capital Group Holdings I LLC (CIK 0001979999),,PART II AND III,1-A/A,PART II AND III,2023-11-14
1564824,0000950170-24-047043,https://www.sec.gov/Archives/edgar/data/1564824/000095017024047043/allk-def_14a-2024_proxy_.htm,Allakos Inc. (ALLK) (CIK 0001564824),ALLK,DEF 14A,DEF 14A,DEF 14A,2024-04-23
1564824,0000950170-23-013693,https://www.sec.gov/Archives/edgar/data/1564824/000095017023013693/allk-def_14a-2023_proxy_.htm,Allakos Inc. (ALLK) (CIK 0001564824),ALLK,DEF 14A,DEF 14A,DEF 14A,2023-04-20
1185348,0001193125-24-122822,https://www.sec.gov/Archives/edgar/data/1185348/000119312524122822/d551555ddef14a.htm,PRA GROUP INC (PRAA) (CIK 0001185348),PRAA,DEF 14A,DEF 14A,DEF 14A,2024-04-29
1585389,0001193125-23-099102,https://www.sec.gov/Archives/edgar/data/1585389/000119312523099102/d481982ddef14a.htm,"SmartStop Self Storage REIT, Inc. (SMST) (CIK 0001585389)",STSFF,DEF 14A,DEF 14A,DEF 14A,2023-04-12
1585389,0001193125-24-092849,https://www.sec.gov/Archives/edgar/data/1585389/000119312524092849/d782316ddef14a.htm,"SmartStop Self Storage REIT, Inc. (SSST, STSFF) (CIK 0001585389)",STSFF,DEF 14A,DEF 14A,DEF 14A,2024-04-11
1585389,0001193125-24-016641,https://www.sec.gov/Archives/edgar/data/1585389/000119312524016641/d860878ds11a.htm,"SmartStop Self Storage REIT, Inc. (SSST, STSFF) (CIK 0001585389)",STSFF,FORM S-11/A,S-11/A,S-11/A,2024-01-26
1279014,0001193125-23-269083,https://www.sec.gov/Archives/edgar/data/1279014/000119312523269083/d543045dncsr.htm,ALLSPRING UTILITIES & HIGH INCOME FUND (ERH) (CIK 0001279014),ERH,ALLSPRING UTILITIES AND HIGH INCOME FUND,N-CSR,N-CSR,2023-11-02
1024305,0001024305-23-000069,https://www.sec.gov/Archives/edgar/data/1024305/000102430523000069/coty-20230921.htm,COTY INC. (COTY) (CIK 0001024305),COTY,DEF 14A,DEF 14A,DEF 14A,2023-09-21
1690820,0001690820-24-000138,https://www.sec.gov/Archives/edgar/data/1690820/000169082024000138/cvna-20240326.htm,CARVANA CO. (CVNA) (CIK 0001690820),CVNA,DEF 14A,DEF 14A,DEF 14A,2024-03-26
1690820,0001690820-23-000094,https://www.sec.gov/Archives/edgar/data/1690820/000169082023000094/cvna-20230321.htm,CARVANA CO. (CVNA) (CIK 0001690820),CVNA,DEF 14A,DEF 14A,DEF 14A,2023-03-21
1351636,0001193125-24-122179,https://www.sec.gov/Archives/edgar/data/1351636/000119312524122179/d762454ddef14a.htm,"SOUNDTHINKING, INC. (SSTI) (CIK 0001351636)",SSTI,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-29
1649094,0001193125-24-096192,https://www.sec.gov/Archives/edgar/data/1649094/000119312524096192/d21304ddef14a.htm,"Vaxcyte, Inc. (PCVX) (CIK 0001649094)",PCVX,DEF 14A,DEF 14A,DEF 14A,2024-04-15
1649094,0001193125-23-123940,https://www.sec.gov/Archives/edgar/data/1649094/000119312523123940/d266763ddef14a.htm,"Vaxcyte, Inc. (PCVX) (CIK 0001649094)",PCVX,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1584425,0001584425-23-000009,https://www.sec.gov/Archives/edgar/data/1584425/000158442523000009/triconresidentialaif2022.htm,Tricon Residential Inc. (TCN) (CIK 0001584425),TCN,EX-99.1,40-F/A,EX-99.1,2023-03-02
1584425,0001584425-23-000007,https://www.sec.gov/Archives/edgar/data/1584425/000158442523000007/triconresidentialaif2022.htm,Tricon Residential Inc. (TCN) (CIK 0001584425),TCN,EX-99.1,40-F,EX-99.1,2023-03-01
1584425,0001584425-23-000007,https://www.sec.gov/Archives/edgar/data/1584425/000158442523000007/tricon2022aif.htm,Tricon Residential Inc. (TCN) (CIK 0001584425),TCN,EX-99.1,40-F,EX-99.1,2023-03-01
1584425,0001584425-24-000014,https://www.sec.gov/Archives/edgar/data/1584425/000158442524000014/triconresidentialaif2023.htm,Tricon Residential Inc. (TCN) (CIK 0001584425),TCN,EX-99.1,40-F,EX-99.1,2024-02-27
1584425,0001584425-23-000009,https://www.sec.gov/Archives/edgar/data/1584425/000158442523000009/feb22tricon2022aif.htm,Tricon Residential Inc. (TCN) (CIK 0001584425),TCN,EX-99.1,40-F/A,EX-99.1,2023-03-02
1950429,0001213900-24-030594,https://www.sec.gov/Archives/edgar/data/1950429/000121390024030594/ea0202164-10k_99acquis.htm,"99 Acquisition Group Inc. (NNAG, NNAGR, NNAGU, NNAGW) (CIK 0001950429)",NNAG,ANNUAL REPORT,10-K,10-K,2024-04-05
1950429,0001213900-23-039916,https://www.sec.gov/Archives/edgar/data/1950429/000121390023039916/fs12023a2_99acquisition.htm,99 Acquisition Group Inc. (NNAG) (CIK 0001950429),NNAG,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-05-15
1950429,0001213900-23-027889,https://www.sec.gov/Archives/edgar/data/1950429/000121390023027889/fs12023a1_99acquisition.htm,99 Acquisition Group Inc. (NNAG) (CIK 0001950429),NNAG,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-04-06
1950429,0001213900-23-013728,https://www.sec.gov/Archives/edgar/data/1950429/000121390023013728/fs12023_99acquisition.htm,99 Acquisition Group Inc. (CIK 0001950429),NNAG,REGISTRATION STATEMENT,S-1,S-1,2023-02-22
1950429,0001213900-23-058039,https://www.sec.gov/Archives/edgar/data/1950429/000121390023058039/fs12023a3_99acquisition.htm,99 Acquisition Group Inc. (NNAG) (CIK 0001950429),NNAG,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-07-19
1950429,0001213900-23-069523,https://www.sec.gov/Archives/edgar/data/1950429/000121390023069523/f424b40823_99acquisit.htm,99 Acquisition Group Inc. (NNAG) (CIK 0001950429),NNAG,PROSPECTUS,424B4,424B4,2023-08-21
1950429,0001213900-24-036547,https://www.sec.gov/Archives/edgar/data/1950429/000121390024036547/ea0204035-01.htm,"99 Acquisition Group Inc. (NNAG, NNAGR, NNAGU, NNAGW) (CIK 0001950429)",NNAG,REGISTRATION STATEMENT,S-4/A,S-4/A,2024-04-26
1950429,0001213900-24-014149,https://www.sec.gov/Archives/edgar/data/1950429/000121390024014149/fs42024_99acquisition.htm,"99 Acquisition Group Inc. (NNAG, NNAGR, NNAGU, NNAGW) (CIK 0001950429)",NNAG,REGISTRATION STATEMENT,S-4,S-4,2024-02-14
1718500,0001520138-23-000335,https://www.sec.gov/Archives/edgar/data/1718500/000152013823000335/rviv-20230531_10k.htm,Reviv3 Procare Co (RVIV) (CIK 0001718500),AXIL,10-K,10-K,10-K,2023-08-21
937098,0000937098-24-000080,https://www.sec.gov/Archives/edgar/data/937098/000093709824000080/tnet-20240411.htm,"TRINET GROUP, INC. (TNET) (CIK 0000937098)",TNET,DEF 14A,DEF 14A,DEF 14A,2024-04-11
937098,0000937098-23-000098,https://www.sec.gov/Archives/edgar/data/937098/000093709823000098/tnet-20230403.htm,"TRINET GROUP, INC. (TNET) (CIK 0000937098)",TNET,PRE 14A,PRE 14A,PRE 14A,2023-04-03
937098,0000937098-23-000103,https://www.sec.gov/Archives/edgar/data/937098/000093709823000103/tnet-20230413.htm,"TRINET GROUP, INC. (TNET) (CIK 0000937098)",TNET,DEF 14A,DEF 14A,DEF 14A,2023-04-13
752714,0001193125-24-096607,https://www.sec.gov/Archives/edgar/data/752714/000119312524096607/d814655d10ka.htm,MCGRATH RENTCORP (MGRC) (CIK 0000752714),MGRC,10-K/A,10-K/A,10-K/A,2024-04-16
752714,0000950170-23-015752,https://www.sec.gov/Archives/edgar/data/752714/000095017023015752/mgrc-20230426.htm,MCGRATH RENTCORP (MGRC) (CIK 0000752714),MGRC,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1818643,0001193125-24-123112,https://www.sec.gov/Archives/edgar/data/1818643/000119312524123112/d799473dpartii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II,1-K,PART II,2024-04-30
1818643,0001654954-23-008438,https://www.sec.gov/Archives/edgar/data/1818643/000165495423008438/pcgh_1a.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,1-A POS,1-A POS,PART II AND III,2023-06-27
1818643,0001193125-23-244245,https://www.sec.gov/Archives/edgar/data/1818643/000119312523244245/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2023-09-28
1818643,0001654954-23-010316,https://www.sec.gov/Archives/edgar/data/1818643/000165495423010316/pcgh_1a.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,1-A POS,1-A POS,PART II AND III,2023-08-09
1818643,0001193125-23-229261,https://www.sec.gov/Archives/edgar/data/1818643/000119312523229261/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2023-09-06
1818643,0001193125-23-302001,https://www.sec.gov/Archives/edgar/data/1818643/000119312523302001/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2023-12-22
1818643,0001193125-23-276366,https://www.sec.gov/Archives/edgar/data/1818643/000119312523276366/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2023-11-14
1818643,0001193125-24-011067,https://www.sec.gov/Archives/edgar/data/1818643/000119312524011067/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2024-01-19
1818643,0001193125-24-069740,https://www.sec.gov/Archives/edgar/data/1818643/000119312524069740/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2024-03-18
1818643,0001193125-24-056177,https://www.sec.gov/Archives/edgar/data/1818643/000119312524056177/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2024-03-01
1818643,0001193125-24-029842,https://www.sec.gov/Archives/edgar/data/1818643/000119312524029842/d540270dpartiiandiii.htm,"Phoenix Capital Group Holdings, LLC (CIK 0001818643)",,PART II AND III,1-A POS,PART II AND III,2024-02-09
1326110,0001326110-23-000050,https://www.sec.gov/Archives/edgar/data/1326110/000132611023000050/ibrx-20230427.htm,"ImmunityBio, Inc. (IBRX) (CIK 0001326110)",IBRX,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1326110,0001326110-24-000054,https://www.sec.gov/Archives/edgar/data/1326110/000132611024000054/ibrx-20240429.htm,"ImmunityBio, Inc. (IBRX) (CIK 0001326110)",IBRX,DEF 14A,DEF 14A,DEF 14A,2024-04-29
1496999,0000051931-24-000369,https://www.sec.gov/Archives/edgar/data/1496999/000005193124000369/tefny_ncsrs.htm,AMERICAN FUNDS TAX-EXEMPT FUND OF NEW YORK (CIK 0001496999),,N-CSRS,N-CSRS,N-CSRS,2024-03-28
1496999,0000051931-23-000338,https://www.sec.gov/Archives/edgar/data/1496999/000005193123000338/tefny_ncsrs.htm,AMERICAN FUNDS TAX-EXEMPT FUND OF NEW YORK (CIK 0001496999),,N-CSRS,N-CSRS,N-CSRS,2023-03-31
1496999,0000051931-23-001073,https://www.sec.gov/Archives/edgar/data/1496999/000005193123001073/tefny_ncsr.htm,AMERICAN FUNDS TAX-EXEMPT FUND OF NEW YORK (CIK 0001496999),,N-CSR,N-CSR,N-CSR,2023-09-29
1496999,0000051931-23-001078,https://www.sec.gov/Archives/edgar/data/1496999/000005193123001078/ck0001496999-20230915.htm,AMERICAN FUNDS TAX-EXEMPT FUND OF NEW YORK (CIK 0001496999),,,485BPOS,485BPOS,2023-09-29
909427,0000051931-24-000365,https://www.sec.gov/Archives/edgar/data/909427/000005193124000365/ltex_ncsrs.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,N-CSRS,N-CSRS,N-CSRS,2024-03-28
909427,0000051931-23-001065,https://www.sec.gov/Archives/edgar/data/909427/000005193123001065/ltex_ncsr.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,N-CSR,N-CSR,N-CSR,2023-09-29
909427,0000051931-23-000334,https://www.sec.gov/Archives/edgar/data/909427/000005193123000334/ltex_ncsrs.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,N-CSRS,N-CSRS,N-CSRS,2023-03-31
909427,0001145549-23-078043,https://www.sec.gov/Archives/edgar/data/909427/000114554923078043/edgar.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,,NPORT-P,NPORT-EX,2023-12-27
909427,0001145549-23-040763,https://www.sec.gov/Archives/edgar/data/909427/000114554923040763/edgar.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,,NPORT-P,NPORT-EX,2023-06-29
909427,0000051931-23-001053,https://www.sec.gov/Archives/edgar/data/909427/000005193123001053/ck0000909427-20230915.htm,LIMITED TERM TAX EXEMPT BOND FUND OF AMERICA (CIK 0000909427),,,485BPOS,485BPOS,2023-09-29
845376,0000051931-24-000366,https://www.sec.gov/Archives/edgar/data/845376/000005193124000366/stex_ncsrs.htm,AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND (CIK 0000845376),,N-CSRS,N-CSRS,N-CSRS,2024-03-28
845376,0000051931-23-000335,https://www.sec.gov/Archives/edgar/data/845376/000005193123000335/stex_ncsrs.htm,AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND (CIK 0000845376),,N-CSRS,N-CSRS,N-CSRS,2023-03-31
845376,0000051931-23-001066,https://www.sec.gov/Archives/edgar/data/845376/000005193123001066/stex_ncsr.htm,AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND (CIK 0000845376),,N-CSR,N-CSR,N-CSR,2023-09-29
845376,0000051931-23-001051,https://www.sec.gov/Archives/edgar/data/845376/000005193123001051/ck0000845376-20230915.htm,AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND (CIK 0000845376),,,485BPOS,485BPOS,2023-09-29
50142,0000051931-24-000367,https://www.sec.gov/Archives/edgar/data/50142/000005193124000367/tebf_ncsrs.htm,TAX EXEMPT BOND FUND OF AMERICA (CIK 0000050142),,N-CSRS,N-CSRS,N-CSRS,2024-03-28
50142,0000051931-23-001068,https://www.sec.gov/Archives/edgar/data/50142/000005193123001068/tebf_ncsr.htm,TAX EXEMPT BOND FUND OF AMERICA (CIK 0000050142),,N-CSR,N-CSR,N-CSR,2023-09-29
50142,0000051931-23-000336,https://www.sec.gov/Archives/edgar/data/50142/000005193123000336/tebf_ncsrs.htm,TAX EXEMPT BOND FUND OF AMERICA (CIK 0000050142),,N-CSRS,N-CSRS,N-CSRS,2023-03-31
